prompt,code
provision me a rg with name Lake Linda in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Linda""
    location =""EastUS2""
}
"
provision me a rg with name North Jeanneland in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Jeanneland""
    location =""NorthCentralUS""
}
"
provision me a rg with name North Moniquestad in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Moniquestad""
    location =""WestUS""
}
"
provision me a rg with name North Darius in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Darius""
    location =""NorthCentralUS""
}
"
provision me a rg with name Kevinton in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Kevinton""
    location =""EastUS""
}
"
provision me a rg with name Huffmanchester in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Huffmanchester""
    location =""WestUS""
}
"
provision me a rg with name Smithside in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Smithside""
    location =""EastUS2""
}
"
provision me a rg with name Williamhaven in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Williamhaven""
    location =""NorthCentralUS""
}
"
provision me a rg with name West Joshuastad in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Joshuastad""
    location =""EastUS""
}
"
provision me a rg with name West Kathrynberg in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Kathrynberg""
    location =""WestUS""
}
"
provision me a rg with name Romeromouth in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Romeromouth""
    location =""EastUS2""
}
"
provision me a rg with name Davidmouth in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Davidmouth""
    location =""EastUS""
}
"
provision me a rg with name Port Gary in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Gary""
    location =""WestUS""
}
"
provision me a rg with name Lake William in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake William""
    location =""EastUS""
}
"
provision me a rg with name Michelleborough in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Michelleborough""
    location =""EastUS""
}
"
provision me a rg with name South Michaelport in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Michaelport""
    location =""EastUS""
}
"
provision me a rg with name Port Kevintown in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Kevintown""
    location =""WestUS""
}
"
provision me a rg with name Bryantfort in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Bryantfort""
    location =""NorthCentralUS""
}
"
provision me a rg with name Port Patricia in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Patricia""
    location =""SouthCentralUS""
}
"
provision me a rg with name West Jefferytown in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Jefferytown""
    location =""EastUS2""
}
"
provision me a rg with name North Gail in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Gail""
    location =""SouthCentralUS""
}
"
provision me a rg with name Port Robert in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Robert""
    location =""EastUS2""
}
"
provision me a rg with name Jocelynfurt in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Jocelynfurt""
    location =""SouthCentralUS""
}
"
provision me a rg with name Kristystad in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Kristystad""
    location =""SouthCentralUS""
}
"
provision me a rg with name Lopezchester in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lopezchester""
    location =""EastUS2""
}
"
provision me a rg with name New Jamesberg in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Jamesberg""
    location =""EastUS""
}
"
provision me a rg with name Port Williamton in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Williamton""
    location =""EastUS""
}
"
provision me a rg with name East Dawn in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Dawn""
    location =""SouthCentralUS""
}
"
provision me a rg with name West Paul in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Paul""
    location =""EastUS""
}
"
provision me a rg with name New Peter in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Peter""
    location =""SouthCentralUS""
}
"
provision me a rg with name Wheelerbury in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Wheelerbury""
    location =""SouthCentralUS""
}
"
provision me a rg with name Anthonyside in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Anthonyside""
    location =""EastUS2""
}
"
provision me a rg with name Arielfurt in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Arielfurt""
    location =""WestUS""
}
"
provision me a rg with name Port Tiffany in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Tiffany""
    location =""EastUS2""
}
"
provision me a rg with name North Adamville in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Adamville""
    location =""EastUS2""
}
"
provision me a rg with name Morristown in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Morristown""
    location =""SouthCentralUS""
}
"
provision me a rg with name Adamsbury in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Adamsbury""
    location =""EastUS2""
}
"
provision me a rg with name Timothytown in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Timothytown""
    location =""EastUS2""
}
"
provision me a rg with name Lake Anne in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Anne""
    location =""EastUS2""
}
"
provision me a rg with name Laurahaven in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Laurahaven""
    location =""WestUS""
}
"
provision me a rg with name Lake David in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake David""
    location =""EastUS""
}
"
provision me a rg with name Lake Jeanneside in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Jeanneside""
    location =""WestUS""
}
"
provision me a rg with name Campbellfurt in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Campbellfurt""
    location =""EastUS""
}
"
provision me a rg with name West Peter in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Peter""
    location =""SouthCentralUS""
}
"
provision me a rg with name Yvonnebury in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Yvonnebury""
    location =""WestUS""
}
"
provision me a rg with name Shawnburgh in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Shawnburgh""
    location =""EastUS""
}
"
provision me a rg with name Youngburgh in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Youngburgh""
    location =""WestUS""
}
"
provision me a rg with name North Tony in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Tony""
    location =""NorthCentralUS""
}
"
provision me a rg with name Greenport in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Greenport""
    location =""WestUS""
}
"
provision me a rg with name New Markborough in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Markborough""
    location =""EastUS2""
}
"
provision me a rg with name New Helenhaven in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Helenhaven""
    location =""EastUS2""
}
"
provision me a rg with name Santosstad in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Santosstad""
    location =""EastUS""
}
"
provision me a rg with name Michaelmouth in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Michaelmouth""
    location =""EastUS""
}
"
provision me a rg with name Christophertown in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Christophertown""
    location =""EastUS""
}
"
provision me a rg with name Port Kristinebury in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Kristinebury""
    location =""EastUS2""
}
"
provision me a rg with name East Richardtown in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Richardtown""
    location =""EastUS""
}
"
provision me a rg with name Yvonneberg in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Yvonneberg""
    location =""NorthCentralUS""
}
"
provision me a rg with name South Williamchester in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Williamchester""
    location =""EastUS2""
}
"
provision me a rg with name Port Billytown in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Billytown""
    location =""SouthCentralUS""
}
"
provision me a rg with name New James in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New James""
    location =""SouthCentralUS""
}
"
provision me a rg with name Lake Lindafurt in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Lindafurt""
    location =""WestUS""
}
"
provision me a rg with name New Michellechester in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Michellechester""
    location =""SouthCentralUS""
}
"
provision me a rg with name North Williamstad in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Williamstad""
    location =""EastUS""
}
"
provision me a rg with name Catherineshire in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Catherineshire""
    location =""SouthCentralUS""
}
"
provision me a rg with name Lake Amyburgh in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Amyburgh""
    location =""NorthCentralUS""
}
"
provision me a rg with name Cindyfurt in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Cindyfurt""
    location =""EastUS""
}
"
provision me a rg with name Tammyfurt in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Tammyfurt""
    location =""EastUS""
}
"
provision me a rg with name Jasminefort in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Jasminefort""
    location =""EastUS2""
}
"
provision me a rg with name Laurenville in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Laurenville""
    location =""EastUS2""
}
"
provision me a rg with name Kevinhaven in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Kevinhaven""
    location =""EastUS""
}
"
provision me a rg with name New Maryport in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Maryport""
    location =""EastUS""
}
"
provision me a rg with name New Virginia in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Virginia""
    location =""NorthCentralUS""
}
"
